0,1,2,3,4,5,6,7,8,9
-0.415147294626598,-0.9978111438496872,0.10881149654308396,0.4593444062991732,1.146542041574213,0.4801544372559312,-0.26992844675207256,-1.354419090286187,0.4326026034570866,-1.018547632758953
-1.8037105423546866,-1.492714057679021,-2.3266046170715144,0.7787970714264943,0.7609787165852461,1.6725822144606635,0.912020515477968,-0.1563665772119991,0.5452227600296184,-1.3512553231481879
0.49873757394316637,0.3825907054859354,0.3163939438109155,-0.4696918468730329,-0.21784896582226482,-0.2611873332488476,-0.19474530270489845,0.44410660265005214,-0.20907038166549488,0.35304364216880163
-0.8259762722405268,-2.1096782282824105,-0.9977500530656908,0.22477046862114358,1.4613114935378966,0.4520805191174306,-0.6432214991723652,-2.002640739872223,1.9632639341489084,-1.56626703117921
0.8263688465144063,2.0947772436892147,0.2101509589888018,-1.205050276501863,-1.967218224876927,-1.4488568192436646,0.021187680779439232,1.5206175564268665,0.022156384985091218,1.8020798925010948
0.20915796491859395,0.17730586454776054,0.4062918540450079,-0.21505566452516992,0.5222687976239384,-0.3573048156891329,-0.5120881083924015,-0.19832735363610232,0.11494641432059988,-0.09175545999015977
0.8927980218585722,0.6622219482773977,1.22518009090468,-0.5213907081376007,-0.2886428388475538,-0.6133008827825686,-0.21922353565049535,0.41806198280062323,-0.5948224794272301,0.6516144026099859
-0.11976319455252814,-0.35865401746920333,0.5435904805843459,0.58357599829313,0.752202616623434,0.3459706251363253,0.19865486963498616,-0.3777458459322281,-0.7601982575171328,-0.2685541867360471
0.8599059059114582,0.21392424157997667,-0.29164283086333226,-1.029891448038332,0.32158864516382,-0.9663660905582692,-1.474607196717309,-0.29671813973397426,0.9683901922008382,0.39329464912247586
0.14788833717397445,0.9806908636787892,0.7201172861349389,-0.333885882954174,-0.9082354961515273,-0.48102038714692663,0.5693252542396693,0.7002120311695444,-0.48669216298383394,0.8192420138474394
-0.6511965973058692,0.09630157596134609,0.7822285695694008,0.7811119458114772,-0.04408218657837011,0.2941052509482484,1.2179984272978768,-0.21279658688579492,-0.8683285739605284,-0.018386535922702993
1.2726697138752194,1.093874938141996,0.6334883908184527,-1.2197111476067426,-1.0445575822250168,-1.090081662016063,-0.6939264102739434,1.261618281257445,-0.05828658399528877,1.2166570192128374
0.9869597655503056,1.3868219543997125,0.5305144209139318,-1.004427829803545,-1.0626948554794287,-1.0386921169489782,-0.33724358735245635,1.0865405589362191,-0.29886718424824554,1.3399575721595376
-0.06494300130734434,0.18951199022516915,0.5158038537847287,0.05501301372256634,-0.024774766662381726,-0.11843859695139351,0.49676477800808944,0.43976583267515396,-0.6202649068256777,0.3158496737179374
-0.2036058430451674,0.4735818241720467,0.5419559731255572,0.3011613233255038,-0.29390849882464165,-0.07894477990909692,0.7782644568824101,0.3920173629511816,-0.7048235625911017,0.2842602758555618
0.12144565572629538,-0.10010608266598853,-0.760746471539439,-0.35857787639396643,-0.14120435948909962,0.2189242498315874,-0.6781904033803542,0.4035927495509306,0.36600330820821286,0.06721054215599637
-0.4338506546749532,-0.047952636589805156,-0.6005647405768664,0.14529311473681158,0.943521595790947,0.44922554439148277,-0.2122297548088897,-0.08836118093846695,-0.25359462961277535,-0.34650866855772083
-0.17458338779771837,-0.9978111438496872,-0.34394706954500237,-0.7088955333210284,0.4485495579447143,-0.6356648514691688,-1.0986914764814222,-1.6524852952297697,2.7781699175873795,-1.0995591530834368
-2.0049328987370174,-1.3295958327173327,-0.9143901726667973,2.2657180513790225,1.1541479948744533,1.9128759205613748,2.3789660470031255,-1.425318333209659,-1.0647590796102973,-1.5046167547058604
0.6883509482265211,-0.25323747752798,-0.47470766624913946,-0.959673591693926,0.40349891147407374,-0.9754068438571095,-1.3644551484621459,-0.7698620669987847,1.4125102116413621,0.19000158868555997
0.38135786605347527,-0.031307919756982674,0.13659812334271546,-0.49438384031282534,0.32509908514854935,-0.4500914942824782,-0.8775131573658951,-0.5875497280527063,0.8161097811542536,-0.19722328833713373
-1.707613968313121,-0.637175612471809,-1.1105310677230187,1.309674930382041,0.5784358373795393,1.3547283616383317,1.9811947616372436,-0.39510892583186064,-0.7141773961934719,-0.8743573167097093
0.5264701422907332,0.028613060841184344,-0.8669894563615527,-0.4735499708479974,-0.32023679871007776,-0.08655804584496068,-0.8032042359239132,0.3934642862761507,0.39406480901532026,0.318397205803616
0.23947030706593156,-0.3153777537038602,-0.11675053277155768,-0.26135315222477823,0.33914084508744924,-0.14841583157385757,-1.0654710174838342,-0.2533104399849146,0.671686590333663,-0.17633352523459253
-0.16232946224879205,-0.8879560127530401,-0.4060583529794633,-0.4195362351984534,0.33504533177193735,-0.3958469744894451,-1.082081246982632,-1.4803014195584714,2.447792514751672,-1.1097492814261412
0.15756248892312438,-0.3342417661143958,0.8328983007922668,0.3042478225054746,1.0862794885031002,0.21797259158960716,-0.32587869348485565,-0.6570020476512219,-0.6000606262445597,-0.3724934958316142
-2.4938000337941006,-2.3327174338422645,-1.2429261718859599,3.5196083432435104,2.8303830875806737,3.050107519731091,2.6246225990642484,-3.1659670931471586,-1.712792671582491,-2.708580418396157
-0.06300817095751146,-0.4396583060556192,0.5746461223015835,0.34437231184514133,0.911927635928423,0.3868919295415937,-0.4753707589740105,-0.38063969258216807,-0.3635957127766469,-0.4570715610760469
-0.38354506557937224,0.9407435432800048,0.4912862419026901,0.45702953191419704,-0.7695731167548859,-0.15983573047765412,1.2914331261346501,0.2545596470791464,-0.6644150014288623,0.3199257250550191
0.7728385401691047,0.7498841235969406,-1.4129149476013385,-1.1031958035627225,-1.3569867408655478,-0.6784894723584054,-1.242938206339381,0.7378320376187223,1.066792521697768,1.1341169796369481
1.4964650910055703,0.7509937713857971,0.2559171678352424,-1.0800470597129115,-1.2545989079777349,-1.0677176933294628,-1.0226341098290472,0.8723959068408302,0.33494858064834376,1.1748774930077575
1.2249438985794086,0.7953796829399968,1.029039195848473,-0.7953175103603024,-0.8526535297267156,-0.7579529355639867,-0.4456471903972186,0.8289882070917688,-0.44965098191844793,1.0057213625188959
0.5787105617361471,0.32266972488776835,-0.5531640242716227,-0.5892936900970306,-0.8292505964952154,-0.22597597829547478,-0.7315179822975343,0.5468381587228476,0.4382149036185086,0.5573557154399892
0.8728047749103288,0.6145070933566296,0.03525866089701191,-0.8593623683447669,-0.5630422309868964,-0.9106940834022607,-1.1476479423726063,0.6018212450716598,0.6649518301399554,0.601682773730744
-0.9207829593822039,0.12071382731615221,1.0633638524833045,1.4485673934808785,0.5509373908325272,0.5805543817851403,1.537963900800974,-0.8696997764216275,-1.2147945705923133,-0.6532315316730672
-1.4199691896383748,0.02528411747462567,0.35398761536335305,1.5095257522853653,0.5099822576774029,0.8950774307605287,1.9672071999540486,-0.5484827982785557,-1.0606433928252565,-0.9084942466577636
0.532919576790169,1.6076418643818644,0.5337834358315389,-0.796089135155297,-1.0533336821868289,-0.9873025718818976,-0.09858081613292374,1.8215776080203765,-0.34077235878686196,1.0546339785638674
1.0198518814974196,0.43030556040670354,1.3020019414683592,-0.3416021309041039,-0.5612870109945322,-0.6071151042096761,-0.14229194639291165,0.40503967287590154,-0.6176458334170145,0.7367019742715502
-2.217764237218336,-1.5837051763651324,-1.3491691567080735,2.833633900494258,1.8141107120027686,2.474830112452351,2.3413744749795335,-2.318070024715426,-1.2308831643883906,-2.0732259162286577
0.8347531113636677,0.48800724542715873,0.8427053455450739,-0.5584286982972898,-0.3471501719263015,-0.7441538910552346,-0.4351565191348254,0.5367096954480677,-0.14396769979299873,0.5823215298796096
0.15498271512334802,0.011968344008361866,-0.9111211577492044,-1.3022750006710513,-0.1189715729191761,-0.994915837817762,-1.7141441905420352,-0.47758355535508357,2.5649025114533432,-0.14066807603513137
1.9447007887162213,1.8195845920531664,0.7168482712173317,-1.7737377504120935,-2.12109251087404,-1.8119144385601893,-0.9159789519946793,1.8389406879199965,0.06406155952370857,2.1623009294156286
0.6122476211332054,0.4824590064828869,1.2742153146687278,-0.04144008565162147,-0.17104309935926437,-0.4139284810871216,0.047414358935429356,0.3240119666776495,-0.8103348056258343,0.47889172720117906
0.17562090552153567,1.031734661966116,0.7511729278521775,-0.33465750774916764,-0.6455375706279327,-0.4110735063611738,0.3909838427789214,0.7305974209938841,-0.5847203391366725,0.6877893582265785
0.35298035425596413,-0.21883839607347708,1.0829779419889318,0.25795033480586727,0.7820413564935929,0.0747480261711615,-0.4526409712388243,-0.30974044965869596,-0.672272221654855,-0.15901030705199778
-2.4570382571473277,-2.317182364798297,-1.25436772409757,3.3390481412150255,2.513858415624631,2.845976826825732,2.5284581124922805,-2.6754600859827176,-1.5077566390185393,-2.523629588976108
-0.3887046131789189,0.49244583658258373,0.12679107858990837,0.3343411895102208,-0.5934660441878437,-0.07085568485224096,0.962725426579554,0.6987651078445735,-0.5046515235003847,0.2934313913639944
-0.23133841139273426,-0.9700699491283112,0.2199580037416089,0.5503961321084131,1.6268872461507624,0.23605409818728368,-0.6921779650635502,-1.640909908630019,0.30763538652942335,-0.9110417787434422
-1.8520813011004416,-0.9989207916385437,-2.251417273966624,1.0766442422940006,-0.31380099207141327,1.7020836199621365,1.8928982785120667,0.05633115155841905,0.08800737354577523,-0.8794523808810615
-0.7743807962450573,-1.6824638295732273,0.6955996742529145,1.3567440428766506,2.6923057815148215,0.949797779674554,-0.30489735096006154,-2.0518361329211663,-0.2850235105167393,-1.801658995895638
0.07114006663070876,0.6944017341541888,0.6808891071236972,-0.015204842621846517,-0.6601644038976209,-0.35540149920516473,0.5701994768448692,0.7754520440679147,-0.5383253244689168,0.505895567309339
-0.5434910411653272,-1.2263985883538226,0.43898200322103526,0.6098112413229118,1.8100151986872568,0.405925094381254,-0.7358890953235305,-1.5179214260076637,0.6237949622895259,-1.4439854910667778
1.893105312720746,1.197072182505516,0.723386301052546,-1.4658594572096801,-1.4055478273209128,-1.505004655520661,-0.8923749416542833,1.1096913321357191,-0.00964664926296479,1.6752127946344495
-0.6370078414071164,-0.2665532509942452,0.18563334710676316,0.6892885952072495,0.600668623949468,0.6162415658595005,0.9277565223715649,-0.13610965066243927,-0.8361513863683772,-0.4244631503793945
0.09113331357895778,1.5909971475490419,0.661275017618084,-0.42725248314839004,-0.7613820901238623,-0.7384439416033342,0.3901096201737204,1.2731936678571958,-0.5416927045657697,0.7891811352364707
0.11886588192651901,-0.8957235472750336,-0.5237428900131882,-0.9064314808393689,-0.5021946045849962,-1.0405954334329464,-1.2682906618901701,-1.5801391289813267,3.4785849777328424,-0.8106690145678216
0.05566142383206822,-0.9068200251635758,1.9280182981894314,1.0133710091045307,1.6403439327588747,0.21559344598464739,0.047414358935429356,-1.0823975051920456,-1.148195275343439,-0.639984364827553
-0.9885020216262582,0.2949285301663925,-1.6155938724927599,0.05578463851756,-1.1416797551357465,0.20417354708085086,1.002065443813539,0.9331666864895224,0.5029434321469062,0.2903743528611805
1.5557998884003628,1.0439407876435245,0.43080946592703223,-1.1564379144172718,-1.4266104672292654,-1.2157005499578206,-0.8941233868646853,0.975127462913613,0.23953947790416827,1.3165202769713227
-0.34613834548265543,-0.8868463649641933,0.5550320327959704,0.966301896609922,1.3431266807188187,0.7808784417225669,0.4617958738001004,-0.6859405141505909,-0.8978866881440167,-0.9411026573544109
